invoice_id,invoice_number,supplier_id,po_id,invoice_date,amount,status
I-01468,INV-2026-01468,S004,PO-01359,2026-03-19,187326.61,posted
I-01469,INV-2026-01469,S019,PO-01360,2026-02-24,25750.41,posted
I-01470,INV-2026-01470,S019,PO-01360,2026-03-08,28927.44,posted
I-01471,INV-2026-01471,S024,PO-01361,2026-04-18,20650.7,posted
I-01472,INV-2026-01472,S001,PO-01362,2026-02-22,15253.08,posted
I-01473,INV-2026-01473,S065,PO-01363,2026-04-13,38571.7,posted
I-01474,INV-2026-01474,S001,PO-01364,2026-02-20,5071.45,posted
I-01475,INV-2026-01475,S029,PO-01365,2026-04-05,12617.94,posted
I-01476,INV-2026-01476,S022,PO-01366,2026-04-07,18107.93,posted
I-01477,INV-2026-01477,S079,PO-01367,2026-02-04,32012.58,posted
I-01478,INV-2026-01478,S033,PO-01368,2026-02-19,61880.62,posted
I-01479,INV-2026-01479,S074,PO-01369,2026-02-17,33663.06,posted
I-01480,INV-2026-01480,S074,PO-01370,2026-03-07,34343.0,posted
I-01481,INV-2026-01481,S011,PO-01371,2026-01-30,14464.5,posted
I-01482,INV-2026-01482,S045,PO-01372,2026-03-28,20184.39,posted
I-01483,INV-2026-01483,S015,PO-01373,2026-02-16,78259.13,posted
I-01484,INV-2026-01484,S037,PO-01374,2026-03-17,35322.5,posted
I-01485,INV-2026-01485,S050,PO-01375,2026-04-22,19921.37,posted
I-01486,INV-2026-01486,S023,PO-01376,2026-03-14,36940.6,posted
I-01487,INV-2026-01487,S073,PO-01377,2026-02-19,17702.71,posted
I-01488,INV-2026-01488,S033,PO-01378,2026-01-08,31535.68,posted
I-01489,INV-2026-01489,S042,PO-01379,2026-03-16,17138.85,posted
I-01490,INV-2026-01490,S033,PO-01380,2026-03-06,111929.61,posted
I-01491,INV-2026-01491,S049,PO-01381,2026-04-08,11095.83,posted
I-01492,INV-2026-01492,S081,PO-01382,2026-03-25,25265.97,posted
I-01493,INV-2026-01493,S034,PO-01383,2026-02-25,31509.38,posted
I-01494,INV-2026-01494,S007,PO-01384,2026-03-01,75353.78,posted
I-01495,INV-2026-01495,S078,PO-01385,2026-02-05,10779.55,posted
I-01496,INV-2026-01496,S001,PO-01386,2026-04-04,17830.71,posted
I-01497,INV-2026-01497,S009,PO-01387,2026-02-20,27732.67,posted
I-01498,INV-2026-01498,S014,PO-01388,2026-03-17,57832.41,posted
I-01499,INV-2026-01499,S025,PO-01389,2026-03-05,183061.22,posted
I-01500,INV-2026-01500,S014,PO-01390,2026-02-12,17283.78,posted
I-01501,INV-2026-01501,S075,PO-01391,2026-01-29,23008.07,posted
I-01502,INV-2026-01502,S067,PO-01392,2026-03-02,133491.19,posted
I-01503,INV-2026-01503,S071,PO-01393,2026-03-25,29646.23,posted
I-01504,INV-2026-01504,S037,PO-01394,2026-02-12,13023.21,posted
I-01505,INV-2026-01505,S056,PO-01395,2026-01-10,41369.82,posted
I-01506,INV-2026-01506,S038,PO-01396,2026-02-19,29430.91,posted
I-01507,INV-2026-01507,S030,PO-01397,2026-03-06,14678.08,posted
I-01508,INV-2026-01508,S053,PO-01398,2026-04-09,46970.94,posted
I-01509,INV-2026-01509,S009,PO-01399,2026-02-08,27893.32,posted
I-01510,INV-2026-01510,S009,PO-01399,2026-01-27,15156.35,posted
I-01511,INV-2026-01511,S046,PO-01400,2026-03-15,19780.2,posted
I-01512,INV-2026-01512,S038,PO-01401,2026-01-25,66679.36,posted
I-01513,INV-2026-01513,S083,PO-01402,2026-04-04,5012.77,posted
I-01514,INV-2026-01514,S083,PO-01402,2026-04-18,4165.02,posted
I-01515,INV-2026-01515,S074,PO-01403,2026-01-28,24434.07,posted
I-01516,INV-2026-01516,S077,PO-01404,2026-03-08,28306.13,posted
I-01517,INV-2026-01517,S074,PO-01405,2026-03-03,81022.26,posted
I-01518,INV-2026-01518,S016,PO-01406,2026-02-20,15736.34,posted
I-01519,INV-2026-01519,S019,PO-01407,2026-01-26,40494.46,posted
I-01520,INV-2026-01520,S049,PO-01408,2026-04-05,41805.68,posted
I-01521,INV-2026-01521,S084,PO-01409,2026-04-13,52282.0,posted
I-01522,INV-2026-01522,S008,PO-01410,2026-02-24,44444.24,posted
I-01523,INV-2026-01523,S042,PO-01411,2026-03-06,14488.31,posted
I-01524,INV-2026-01524,S042,PO-01411,2026-03-17,25392.96,posted
I-01525,INV-2026-01525,S076,PO-01412,2026-03-24,20566.36,posted
I-01526,INV-2026-01526,S022,PO-01413,2026-04-01,45115.76,posted
I-01527,INV-2026-01527,S015,PO-01414,2026-02-03,49217.66,posted
I-01528,INV-2026-01528,S027,PO-01415,2026-02-17,72879.58,posted
I-01529,INV-2026-01529,S032,PO-01416,2026-03-01,12313.72,posted
I-01530,INV-2026-01530,S001,PO-01417,2026-02-15,16851.53,posted
I-01531,INV-2026-01531,S054,PO-01418,2026-03-28,33995.24,posted
I-01532,INV-2026-01532,S019,PO-01419,2026-04-25,36450.92,posted
I-01533,INV-2026-01533,S042,PO-01420,2026-01-25,14550.78,posted
I-01534,INV-2026-01534,S042,PO-01420,2026-01-19,23747.98,posted
I-01535,INV-2026-01535,S071,PO-01421,2026-04-08,14870.47,posted
I-01536,INV-2026-01536,S065,PO-01422,2026-01-25,14731.96,posted
I-01537,INV-2026-01537,S007,PO-01423,2026-03-16,26867.25,posted
I-01538,INV-2026-01538,S015,PO-01424,2026-03-05,109645.58,posted
I-01539,INV-2026-01539,S022,PO-01425,2026-01-31,16427.1,posted
I-01540,INV-2026-01540,S010,PO-01426,2026-04-26,8893.95,posted
I-01541,INV-2026-01541,S028,PO-01427,2026-03-28,26363.58,posted
I-01542,INV-2026-01542,S043,PO-01428,2026-04-11,30272.84,posted
I-01543,INV-2026-01543,S052,PO-01429,2026-03-25,28314.37,posted
I-01544,INV-2026-01544,S052,PO-01429,2026-04-09,14041.82,posted
I-01545,INV-2026-01545,S075,PO-01430,2026-04-14,4603.03,posted
I-01546,INV-2026-01546,S002,PO-01431,2026-04-04,5385.65,posted
I-01547,INV-2026-01547,S067,PO-01432,2026-02-09,59990.44,posted
I-01548,INV-2026-01548,S047,PO-01433,2026-02-12,11822.86,posted
I-01549,INV-2026-01549,S069,PO-01434,2026-01-15,58607.17,posted
I-01550,INV-2026-01550,S008,PO-01435,2026-04-02,22721.52,posted
I-01551,INV-2026-01551,S017,PO-01436,2026-02-09,27909.77,posted
I-01552,INV-2026-01552,S021,PO-01437,2026-03-05,13528.42,posted
I-01553,INV-2026-01553,S019,PO-01438,2026-03-08,27973.81,posted
I-01554,INV-2026-01554,S046,PO-01439,2026-01-20,5608.42,posted
I-01555,INV-2026-01555,S012,PO-01440,2026-03-06,10524.88,posted
I-01556,INV-2026-01556,S012,PO-01440,2026-02-25,11165.71,posted
I-01557,INV-2026-01557,S038,PO-01441,2026-03-21,31386.77,posted
I-01558,INV-2026-01558,S035,PO-01442,2026-01-24,38305.41,posted
I-01559,INV-2026-01559,S007,PO-01443,2026-02-13,18236.94,posted
I-01560,INV-2026-01560,S016,PO-01444,2026-02-14,43062.04,posted
I-01561,INV-2026-01561,S041,PO-01445,2026-02-27,100290.24,posted
I-01562,INV-2026-01562,S010,PO-01446,2026-04-11,34601.78,posted
I-01563,INV-2026-01563,S024,PO-01447,2026-04-11,15306.83,posted
I-01564,INV-2026-01564,S076,PO-01448,2026-03-08,29799.67,posted
I-01565,INV-2026-01565,S016,PO-01449,2026-01-30,11134.3,posted
I-01566,INV-2026-01566,S016,PO-01449,2026-02-20,5280.31,posted
I-01567,INV-2026-01567,S019,PO-01450,2026-04-06,85463.31,posted
I-01568,INV-LATEAPP-01568,S039,PO-01451,2026-04-07,207343.16,posted
I-01569,INV-LATEAPP-01569,S050,PO-01452,2026-02-24,203847.59,posted
I-01570,INV-LATEAPP-01570,S081,PO-01453,2026-01-22,160773.78,posted
I-01571,INV-LATEAPP-01571,S083,PO-01454,2026-04-20,134423.57,posted
I-01572,INV-LATEAPP-01572,S062,PO-01455,2026-04-08,139256.86,posted
I-01573,INV-LATEAPP-01573,S075,PO-01456,2026-03-17,162552.01,posted
I-01574,INV-LATEAPP-01574,S082,PO-01457,2026-03-16,121050.22,posted
I-01575,INV-LATEAPP-01575,S054,PO-01458,2026-03-07,29865.29,posted
I-01576,INV-LATEAPP-01576,S041,PO-01459,2026-03-28,65573.62,posted
I-01577,INV-LATEAPP-01577,S009,PO-01460,2026-02-09,175781.59,posted
I-01578,INV-LATEAPP-01578,S045,PO-01461,2026-02-12,75726.37,posted
I-01579,INV-LATEAPP-01579,S060,PO-01462,2026-02-07,36174.36,posted
I-01580,INV-LATEAPP-01580,S021,PO-01463,2026-02-24,126599.16,posted
I-01581,INV-LATEAPP-01581,S011,PO-01464,2026-02-09,192707.76,posted
I-01582,INV-LATEAPP-01582,S029,PO-01465,2026-03-21,135541.27,posted
I-01583,INV-LATEAPP-01583,S055,PO-01466,2026-02-22,67452.02,posted
I-01584,INV-LATEAPP-01584,S001,PO-01467,2026-03-29,100079.81,posted
I-01585,INV-LATEAPP-01585,S078,PO-01468,2026-03-04,85303.73,posted
I-01586,INV-LATEAPP-01586,S042,PO-01469,2026-02-28,183499.25,posted
I-01587,INV-LATEAPP-01587,S029,PO-01470,2026-02-09,211598.44,posted
I-01588,INV-LATEAPP-01588,S058,PO-01471,2026-02-12,212928.28,posted
I-01589,INV-LATEAPP-01589,S051,PO-01472,2026-02-25,139149.52,posted
I-01590,INV-LATEAPP-01590,S026,PO-01473,2026-03-21,44662.91,posted
I-01591,INV-LATEAPP-01591,S067,PO-01474,2026-02-10,46418.77,posted
I-01592,INV-LATEAPP-01592,S053,PO-01475,2026-03-23,136440.84,posted
I-01593,INV-LATEAPP-01593,S024,PO-01476,2026-02-01,205373.13,posted
I-01594,INV-LATEAPP-01594,S060,PO-01477,2026-03-08,52249.1,posted
I-01595,INV-LATEAPP-01595,S022,PO-01478,2026-04-07,142878.07,posted
I-01596,INV-LATEAPP-01596,S059,PO-01479,2026-02-12,197836.86,posted
I-01597,INV-LATEAPP-01597,S045,PO-01480,2026-02-19,186021.73,posted
I-01598,INV-LATEAPP-01598,S074,PO-01481,2026-03-01,111422.06,posted
I-01599,INV-LATEAPP-01599,S054,PO-01482,2026-02-26,145723.29,posted
I-01600,INV-LATEAPP-01600,S065,PO-01483,2026-01-28,53492.51,posted
I-01601,INV-LATEAPP-01601,S063,PO-01484,2026-01-26,72924.71,posted
I-01602,INV-LATEAPP-01602,S010,PO-01485,2026-01-20,195827.33,posted
I-01603,INV-LATEAPP-01603,S017,PO-01486,2026-02-09,80481.28,posted
I-01604,INV-LATEAPP-01604,S022,PO-01487,2026-02-27,71534.68,posted
I-01605,INV-LATEAPP-01605,S056,PO-01488,2026-02-14,127047.6,posted
I-01606,INV-SPLIT-01606,S011,PO-01489,2026-01-21,49437.0,posted
I-01607,INV-SPLIT-01607,S011,PO-01490,2026-01-20,49198.0,posted
I-01608,INV-SPLIT-01608,S011,PO-01491,2026-01-22,47891.0,posted
I-01609,INV-SPLIT-01609,S012,PO-01492,2026-02-03,48787.0,posted
I-01610,INV-SPLIT-01610,S012,PO-01493,2026-02-03,49598.0,posted
I-01611,INV-SPLIT-01611,S012,PO-01494,2026-02-02,48465.0,posted
I-01612,INV-SPLIT-01612,S013,PO-01495,2026-02-15,49130.0,posted
I-01613,INV-SPLIT-01613,S013,PO-01496,2026-02-16,49135.0,posted
I-01614,INV-SPLIT-01614,S013,PO-01497,2026-02-17,47596.0,posted
I-01615,INV-SPLIT-01615,S014,PO-01498,2026-02-28,48916.0,posted
I-01616,INV-SPLIT-01616,S014,PO-01499,2026-02-28,49173.0,posted
I-01617,INV-SPLIT-01617,S014,PO-01500,2026-02-28,48379.0,posted
I-01618,INV-SPLIT-01618,S015,PO-01501,2026-03-15,49036.0,posted
I-01619,INV-SPLIT-01619,S015,PO-01502,2026-03-15,48942.0,posted
I-01620,INV-SPLIT-01620,S015,PO-01503,2026-03-15,46974.0,posted
I-01621,INV-DUP-8238,S004,PO-00559,2026-03-16,37813.64,posted
I-01622,INV-DUP-8238,S004,PO-00559,2026-03-17,37813.64,posted
I-01623,INV-DUP-7482,S006,PO-00469,2026-03-06,51405.11,posted
I-01624,INV-DUP-7482,S006,PO-00469,2026-03-07,51405.11,posted
I-01625,INV-DUP-7913,S008,PO-00650,2026-02-15,15616.84,posted
I-01626,INV-DUP-7913,S008,PO-00650,2026-02-16,15616.84,posted
I-01627,INV-DUP-8934,S020,PO-00058,2026-02-11,49617.9,posted
I-01628,INV-DUP-8934,S020,PO-00058,2026-02-12,49617.9,posted
I-01629,INV-DUP-9083,S021,PO-00018,2026-02-05,12214.36,posted
I-01630,INV-DUP-9083,S021,PO-00018,2026-02-06,12214.36,posted
I-01631,INV-DUP-9107,S022,PO-00636,2026-02-14,54181.81,posted
I-01632,INV-DUP-9107,S022,PO-00636,2026-02-15,54181.81,posted
I-01633,INV-DUP-7929,S023,PO-00768,2026-03-12,43852.96,posted
I-01634,INV-DUP-7929,S023,PO-00768,2026-03-13,43852.96,posted
I-01635,INV-DUP-7292,S024,PO-00423,2026-03-02,27557.29,posted
I-01636,INV-DUP-7292,S024,PO-00423,2026-03-03,27557.29,posted
I-01637,INV-90559,S030,PO-00676,2026-01-18,67618.54,posted
I-01638,INV-90559A,S030,PO-00676,2026-01-19,67618.54,posted
I-01639,INV-83361,S031,PO-00806,2026-02-20,38341.25,posted
I-01640,INV-8336I,S031,PO-00806,2026-02-21,38341.25,posted
I-01641,INV-90854,S032,PO-00733,2026-03-03,12824.9,posted
I-01642,INV-90854A,S032,PO-00733,2026-03-04,12824.9,posted
I-01643,INV-84579,S033,PO-00190,2026-02-16,35726.25,posted
I-01644,INV-84579A,S033,PO-00190,2026-02-17,35726.25,posted
