po_id,created_date,supplier_id,requester_user_id,buyer_user_id,amount,category,status,release_date
PO-01332,2026-03-05,S065,U016,U009,19664.39,Facilities,Released,2026-03-08
PO-01333,2026-02-27,S036,U023,U014,10280.32,Components,Released,2026-03-04
PO-01334,2026-01-17,S067,U024,U009,22797.62,Facilities,Released,2026-01-20
PO-01335,2026-01-04,S048,U017,U014,40713.84,Consulting,Released,2026-01-10
PO-01336,2026-01-12,S037,U023,U014,66914.13,Facilities,Released,2026-01-19
PO-01337,2026-02-12,S035,U016,U009,39674.5,Facilities,Released,2026-02-13
PO-01338,2026-03-08,S070,U016,U009,49660.97,Materials,Released,2026-03-12
PO-01339,2026-02-28,S082,U018,U014,20218.63,Logistics,Released,2026-03-05
PO-01340,2026-01-10,S077,U016,U014,21600.06,Maintenance,Released,2026-01-14
PO-01341,2026-01-22,S082,U024,U009,29042.84,Logistics,Released,2026-01-26
PO-01342,2026-03-18,S069,U023,U009,20081.47,Consulting,Released,2026-03-22
PO-01343,2026-03-01,S036,U023,U009,34706.94,Components,Released,2026-03-09
PO-01344,2026-03-12,S031,U024,U014,33627.62,Materials,Released,2026-03-16
PO-01345,2026-02-14,S040,U023,U009,12281.79,Facilities,Released,2026-02-18
PO-01346,2026-01-10,S007,U023,U009,78236.01,Maintenance,Released,2026-01-11
PO-01347,2026-03-16,S017,U016,U014,14095.54,Logistics,Released,2026-03-25
PO-01348,2026-01-21,S027,U023,U014,54655.89,Consulting,Released,2026-01-29
PO-01349,2026-03-21,S056,U024,U009,17226.16,Materials,Released,2026-03-22
PO-01350,2026-02-28,S002,U023,U009,29296.69,Consulting,Released,2026-03-03
PO-01351,2026-02-03,S006,U023,U009,25235.57,Components,Released,2026-02-06
PO-01352,2026-03-15,S001,U018,U014,7009.31,Consulting,Released,2026-03-21
PO-01353,2026-03-19,S028,U017,U014,33800.39,Materials,Released,2026-03-26
PO-01354,2026-01-27,S038,U018,U009,11598.31,Office supplies,Released,2026-01-29
PO-01355,2026-02-08,S062,U017,U009,4151.43,Office supplies,Released,2026-02-13
PO-01356,2026-01-29,S056,U018,U014,64798.22,Materials,Released,2026-02-04
PO-01357,2026-02-02,S049,U018,U009,16191.44,Facilities,Released,2026-02-09
PO-01358,2026-02-17,S022,U018,U014,6855.04,Consulting,Released,2026-02-23
PO-01359,2026-02-23,S004,U023,U014,187326.61,Maintenance,Released,2026-02-26
PO-01360,2026-02-18,S019,U023,U014,54677.85,Consulting,Released,2026-02-18
PO-01361,2026-03-28,S024,U023,U014,20650.7,Packaging,Released,2026-04-05
PO-01362,2026-02-15,S001,U017,U014,15253.08,Consulting,Released,2026-02-19
PO-01363,2026-03-26,S065,U018,U014,38571.7,Facilities,Released,2026-04-01
PO-01364,2026-02-01,S001,U024,U014,5071.45,Consulting,Released,2026-02-09
PO-01365,2026-03-08,S029,U018,U009,12617.94,Office supplies,Released,2026-03-15
PO-01366,2026-03-23,S022,U017,U009,18107.93,Consulting,Released,2026-03-31
PO-01367,2026-01-10,S079,U018,U009,32012.58,Components,Released,2026-01-12
PO-01368,2026-02-05,S033,U018,U014,61880.62,Logistics,Released,2026-02-06
PO-01369,2026-02-08,S074,U016,U014,33663.06,Logistics,Released,2026-02-12
PO-01370,2026-02-15,S074,U017,U009,34343.0,Logistics,Released,2026-02-22
PO-01371,2026-01-09,S011,U018,U009,14464.5,Facilities,Released,2026-01-15
PO-01372,2026-02-22,S045,U024,U014,20184.39,Packaging,Released,2026-03-02
PO-01373,2026-01-13,S015,U016,U014,78259.13,Consulting,Released,2026-01-20
PO-01374,2026-02-09,S037,U018,U014,35322.5,Facilities,Released,2026-02-16
PO-01375,2026-03-23,S050,U023,U014,19921.37,Packaging,Released,2026-03-27
PO-01376,2026-03-08,S023,U023,U014,36940.6,Maintenance,Released,2026-03-10
PO-01377,2026-01-24,S073,U023,U014,17702.71,Facilities,Released,2026-01-26
PO-01378,2026-01-03,S033,U023,U014,31535.68,Logistics,Released,2026-01-05
PO-01379,2026-03-07,S042,U016,U014,17138.85,Consulting,Released,2026-03-11
PO-01380,2026-02-05,S033,U024,U014,111929.61,Logistics,Released,2026-02-06
PO-01381,2026-03-24,S049,U018,U014,11095.83,Facilities,Released,2026-03-29
PO-01382,2026-03-08,S081,U017,U009,25265.97,Facilities,Released,2026-03-14
PO-01383,2026-02-11,S034,U017,U009,31509.38,Packaging,Released,2026-02-11
PO-01384,2026-02-17,S007,U024,U009,75353.78,Maintenance,Released,2026-02-17
PO-01385,2026-01-30,S078,U018,U014,10779.55,Facilities,Released,2026-02-02
PO-01386,2026-03-10,S001,U024,U009,17830.71,Consulting,Released,2026-03-16
PO-01387,2026-01-20,S009,U017,U014,27732.67,IT,Released,2026-01-24
PO-01388,2026-02-18,S014,U024,U014,57832.41,Packaging,Released,2026-02-24
PO-01389,2026-02-07,S025,U023,U009,183061.22,Facilities,Released,2026-02-12
PO-01390,2026-02-03,S014,U023,U014,17283.78,Packaging,Released,2026-02-07
PO-01391,2026-01-04,S075,U016,U009,23008.07,Facilities,Released,2026-01-05
PO-01392,2026-02-20,S067,U016,U014,133491.19,Facilities,Released,2026-02-23
PO-01393,2026-03-09,S071,U018,U009,29646.23,Maintenance,Released,2026-03-11
PO-01394,2026-01-22,S037,U017,U014,13023.21,Facilities,Released,2026-01-30
PO-01395,2026-01-03,S056,U016,U009,41369.82,Materials,Released,2026-01-07
PO-01396,2026-01-16,S038,U023,U009,29430.91,Office supplies,Released,2026-01-20
PO-01397,2026-02-23,S030,U024,U014,14678.08,Components,Released,2026-02-27
PO-01398,2026-03-29,S053,U017,U009,46970.94,Maintenance,Released,2026-03-30
PO-01399,2026-01-16,S009,U023,U014,43049.67,IT,Released,2026-01-20
PO-01400,2026-02-27,S046,U024,U009,19780.2,Maintenance,Released,2026-03-01
PO-01401,2026-01-18,S038,U018,U009,66679.36,Office supplies,Released,2026-01-21
PO-01402,2026-03-24,S083,U023,U014,9177.79,Maintenance,Released,2026-03-29
PO-01403,2026-01-12,S074,U016,U014,24434.07,Logistics,Released,2026-01-15
PO-01404,2026-02-04,S077,U024,U014,28306.13,Maintenance,Released,2026-02-07
PO-01405,2026-02-13,S074,U018,U014,81022.26,Logistics,Released,2026-02-22
PO-01406,2026-02-05,S016,U024,U009,15736.34,Facilities,Released,2026-02-08
PO-01407,2026-01-16,S019,U023,U009,40494.46,Consulting,Released,2026-01-19
PO-01408,2026-03-30,S049,U023,U009,41805.68,Facilities,Released,2026-04-01
PO-01409,2026-03-09,S084,U016,U009,52282.0,Facilities,Released,2026-03-15
PO-01410,2026-02-08,S008,U016,U009,44444.24,Materials,Released,2026-02-11
PO-01411,2026-02-20,S042,U023,U009,39881.27,Consulting,Released,2026-02-27
PO-01412,2026-03-10,S076,U023,U009,20566.36,Consulting,Released,2026-03-16
PO-01413,2026-03-05,S022,U024,U014,45115.76,Consulting,Released,2026-03-09
PO-01414,2026-01-21,S015,U023,U009,49217.66,Consulting,Released,2026-01-24
PO-01415,2026-01-19,S027,U023,U014,72879.58,Consulting,Released,2026-01-21
PO-01416,2026-02-03,S032,U018,U009,12313.72,Consulting,Released,2026-02-06
PO-01417,2026-01-26,S001,U024,U009,16851.53,Consulting,Released,2026-01-30
PO-01418,2026-03-15,S054,U024,U014,33995.24,Maintenance,Released,2026-03-20
PO-01419,2026-03-28,S019,U017,U014,36450.92,Consulting,Released,2026-04-06
PO-01420,2026-01-03,S042,U018,U014,38298.76,Consulting,Released,2026-01-06
PO-01421,2026-03-16,S071,U017,U009,14870.47,Maintenance,Released,2026-03-17
PO-01422,2026-01-04,S065,U017,U009,14731.96,Facilities,Released,2026-01-09
PO-01423,2026-02-25,S007,U016,U014,26867.25,Maintenance,Released,2026-03-04
PO-01424,2026-02-07,S015,U018,U009,109645.58,Consulting,Released,2026-02-11
PO-01425,2026-01-05,S022,U016,U009,16427.1,Consulting,Released,2026-01-11
PO-01426,2026-03-24,S010,U018,U014,8893.95,IT,Released,2026-03-30
PO-01427,2026-03-15,S028,U024,U009,26363.58,Materials,Released,2026-03-21
PO-01428,2026-03-23,S043,U016,U014,30272.84,Maintenance,Released,2026-03-25
PO-01429,2026-03-08,S052,U018,U014,42356.19,Office supplies,Released,2026-03-13
PO-01430,2026-03-30,S075,U017,U014,4603.03,Facilities,Released,2026-04-04
PO-01431,2026-03-27,S002,U018,U009,5385.65,Consulting,Released,2026-03-31
PO-01432,2026-01-19,S067,U024,U009,59990.44,Facilities,Released,2026-01-25
PO-01433,2026-01-23,S047,U023,U014,11822.86,Consulting,Released,2026-01-30
PO-01434,2026-01-08,S069,U018,U014,58607.17,Consulting,Released,2026-01-12
PO-01435,2026-03-07,S008,U024,U014,22721.52,Materials,Released,2026-03-12
PO-01436,2026-01-20,S017,U018,U014,27909.77,Logistics,Released,2026-01-22
PO-01437,2026-01-31,S021,U016,U009,13528.42,Packaging,Released,2026-02-04
PO-01438,2026-02-20,S019,U024,U009,27973.81,Consulting,Released,2026-02-25
PO-01439,2026-01-07,S046,U023,U014,5608.42,Maintenance,Released,2026-01-12
PO-01440,2026-02-08,S012,U024,U014,21690.59,Packaging,Released,2026-02-16
PO-01441,2026-03-06,S038,U016,U009,31386.77,Office supplies,Released,2026-03-09
PO-01442,2026-01-09,S035,U017,U009,38305.41,Facilities,Released,2026-01-12
PO-01443,2026-01-28,S007,U024,U009,18236.94,Maintenance,Released,2026-01-29
PO-01444,2026-01-22,S016,U018,U009,43062.04,Facilities,Released,2026-01-27
PO-01445,2026-02-18,S041,U016,U009,100290.24,Facilities,Released,2026-02-19
PO-01446,2026-03-31,S010,U024,U014,34601.78,IT,Released,2026-04-03
PO-01447,2026-03-04,S024,U023,U014,15306.83,Packaging,Released,2026-03-12
PO-01448,2026-02-08,S076,U016,U014,29799.67,Consulting,Released,2026-02-08
PO-01449,2026-01-18,S016,U024,U014,16414.61,Facilities,Released,2026-01-23
PO-01450,2026-03-14,S019,U016,U014,85463.31,Consulting,Released,2026-03-22
PO-01451,2026-03-25,S039,U017,U009,207343.16,Logistics,Released,2026-03-25
PO-01452,2026-02-11,S050,U018,U009,203847.59,Packaging,Released,2026-02-11
PO-01453,2026-01-07,S081,U017,U014,160773.78,Facilities,Released,2026-01-09
PO-01454,2026-03-27,S083,U023,U009,134423.57,Maintenance,Released,2026-03-29
PO-01455,2026-03-22,S062,U018,U014,139256.86,Office supplies,Released,2026-03-23
PO-01456,2026-02-27,S075,U024,U014,162552.01,Facilities,Released,2026-03-01
PO-01457,2026-02-28,S082,U024,U014,121050.22,Logistics,Released,2026-02-28
PO-01458,2026-02-25,S054,U024,U014,29865.29,Maintenance,Released,2026-02-27
PO-01459,2026-03-09,S041,U024,U009,65573.62,Facilities,Released,2026-03-10
PO-01460,2026-01-27,S009,U024,U009,175781.59,IT,Released,2026-01-29
PO-01461,2026-01-26,S045,U016,U014,75726.37,Packaging,Released,2026-01-27
PO-01462,2026-01-29,S060,U018,U014,36174.36,Facilities,Released,2026-01-29
PO-01463,2026-02-07,S021,U024,U014,126599.16,Packaging,Released,2026-02-07
PO-01464,2026-02-01,S011,U016,U009,192707.76,Facilities,Released,2026-02-02
PO-01465,2026-02-24,S029,U023,U009,135541.27,Office supplies,Released,2026-02-24
PO-01466,2026-02-12,S055,U024,U014,67452.02,Materials,Released,2026-02-13
PO-01467,2026-03-10,S001,U024,U009,100079.81,Consulting,Released,2026-03-10
PO-01468,2026-02-17,S078,U018,U014,85303.73,Facilities,Released,2026-02-17
PO-01469,2026-02-17,S042,U016,U009,183499.25,Consulting,Released,2026-02-19
PO-01470,2026-01-22,S029,U017,U009,211598.44,Office supplies,Released,2026-01-24
PO-01471,2026-02-01,S058,U017,U014,212928.28,Facilities,Released,2026-02-01
PO-01472,2026-02-14,S051,U018,U014,139149.52,Packaging,Released,2026-02-14
PO-01473,2026-03-12,S026,U016,U014,44662.91,Consulting,Released,2026-03-13
PO-01474,2026-01-30,S067,U017,U009,46418.77,Facilities,Released,2026-01-30
PO-01475,2026-03-11,S053,U016,U009,136440.84,Maintenance,Released,2026-03-11
PO-01476,2026-01-21,S024,U018,U014,205373.13,Packaging,Released,2026-01-23
PO-01477,2026-02-20,S060,U023,U014,52249.1,Facilities,Released,2026-02-22
PO-01478,2026-03-15,S022,U016,U009,142878.07,Consulting,Released,2026-03-17
PO-01479,2026-01-22,S059,U018,U009,197836.86,Consulting,Released,2026-01-23
PO-01480,2026-02-03,S045,U017,U009,186021.73,Packaging,Released,2026-02-03
PO-01481,2026-02-17,S074,U017,U009,111422.06,Logistics,Released,2026-02-19
PO-01482,2026-02-12,S054,U016,U009,145723.29,Maintenance,Released,2026-02-13
PO-01483,2026-01-10,S065,U016,U009,53492.51,Facilities,Released,2026-01-11
PO-01484,2026-01-01,S063,U016,U014,72924.71,Maintenance,Released,2026-01-03
PO-01485,2026-01-11,S010,U024,U014,195827.33,IT,Released,2026-01-12
PO-01486,2026-01-30,S017,U023,U014,80481.28,Logistics,Released,2026-01-31
PO-01487,2026-02-10,S022,U024,U009,71534.68,Consulting,Released,2026-02-12
PO-01488,2026-01-21,S056,U018,U009,127047.6,Materials,Released,2026-01-21
PO-01489,2026-01-12,S011,U024,U009,49437.0,Facilities,Released,2026-01-14
PO-01490,2026-01-11,S011,U024,U014,49198.0,Facilities,Released,2026-01-13
PO-01491,2026-01-13,S011,U024,U009,47891.0,Facilities,Released,2026-01-15
PO-01492,2026-01-25,S012,U024,U009,48787.0,Packaging,Released,2026-01-27
PO-01493,2026-01-25,S012,U024,U009,49598.0,Packaging,Released,2026-01-27
PO-01494,2026-01-24,S012,U024,U014,48465.0,Packaging,Released,2026-01-26
PO-01495,2026-02-06,S013,U018,U014,49130.0,Logistics,Released,2026-02-08
PO-01496,2026-02-07,S013,U018,U009,49135.0,Logistics,Released,2026-02-09
PO-01497,2026-02-08,S013,U018,U014,47596.0,Logistics,Released,2026-02-10
PO-01498,2026-02-19,S014,U024,U009,48916.0,Packaging,Released,2026-02-21
PO-01499,2026-02-19,S014,U024,U009,49173.0,Packaging,Released,2026-02-21
PO-01500,2026-02-19,S014,U024,U009,48379.0,Packaging,Released,2026-02-21
PO-01501,2026-03-06,S015,U024,U009,49036.0,Consulting,Released,2026-03-08
PO-01502,2026-03-06,S015,U024,U014,48942.0,Consulting,Released,2026-03-08
PO-01503,2026-03-06,S015,U024,U014,46974.0,Consulting,Released,2026-03-08
